country,state,county,lat,lng,bed_type,beds,population,year,source,countynew
US,PA,forest,41.203322,-77.194525,ICU,0,7388,2019,khn,Forest
US,PA,franklin,41.203322,-77.194525,ACUTE,1.986889,153003,2018,arcgis,Franklin
US,PA,franklin,41.203322,-77.194525,ICU,0.15686,153003,2019,khn,Franklin
US,PA,franklin,41.203322,-77.194525,PSYCHIATRIC,0.732012,153003,2018,arcgis,Franklin
US,PA,fulton,41.203322,-77.194525,ACUTE,1.435309,14631,2018,arcgis,Fulton
US,PA,fulton,41.203322,-77.194525,ICU,0,14631,2019,khn,Fulton
US,PA,greene,41.203322,-77.194525,ACUTE,2.062242,37338,2018,arcgis,Greene
US,PA,greene,41.203322,-77.194525,ICU,0,37338,2019,khn,Greene
US,PA,huntingdon,41.203322,-77.194525,ACUTE,2.188854,45686,2018,arcgis,Huntingdon
US,PA,huntingdon,41.203322,-77.194525,ICU,0.15322,45686,2019,khn,Huntingdon
US,PA,indiana,41.203322,-77.194525,ACUTE,1.894837,86551,2018,arcgis,Indiana
US,PA,indiana,41.203322,-77.194525,ICU,0.138647,86551,2019,khn,Indiana
US,PA,jefferson,41.203322,-77.194525,ACUTE,1.897962,44258,2018,arcgis,Jefferson
US,PA,jefferson,41.203322,-77.194525,ICU,0.112974,44258,2019,khn,Jefferson
US,PA,juniata,41.203322,-77.194525,ICU,0,24448,2019,khn,Juniata
US,PA,lackawanna,41.203322,-77.194525,ACUTE,3.477071,211960,2017,arcgis,Lackawanna
US,PA,lackawanna,41.203322,-77.194525,ICU,0.240611,211960,2019,khn,Lackawanna
US,PA,lackawanna,41.203322,-77.194525,OTHER,0.636913,211960,2018,arcgis,Lackawanna
US,PA,lackawanna,41.203322,-77.194525,PSYCHIATRIC,1.094546,211960,2018,arcgis,Lackawanna
US,PA,lancaster,41.203322,-77.194525,ACUTE,2.109996,536494,2018,arcgis,Lancaster
US,PA,lancaster,41.203322,-77.194525,ICU,0.119293,536494,2019,khn,Lancaster
US,PA,lancaster,41.203322,-77.194525,OTHER,0.109973,536494,2018,arcgis,Lancaster
US,PA,lawrence,41.203322,-77.194525,ACUTE,3.581508,88231,2018,arcgis,Lawrence
US,PA,lawrence,41.203322,-77.194525,ICU,0.20401,88231,2019,khn,Lawrence
US,PA,lebanon,41.203322,-77.194525,ACUTE,1.249855,137616,2018,arcgis,Lebanon
US,PA,lebanon,41.203322,-77.194525,ICU,0.130799,137616,2019,khn,Lebanon
US,PA,lebanon,41.203322,-77.194525,OTHER,1.547785,137616,2018,arcgis,Lebanon
US,PA,lebanon,41.203322,-77.194525,PSYCHIATRIC,0.719393,137616,2018,arcgis,Lebanon
US,PA,lehigh,41.203322,-77.194525,ACUTE,4.775843,360774,2017,arcgis,Lehigh
US,PA,lehigh,41.203322,-77.194525,ICU,0.39637,360774,2019,khn,Lehigh
US,PA,lehigh,41.203322,-77.194525,OTHER,0.371424,360774,2018,arcgis,Lehigh
US,PA,lehigh,41.203322,-77.194525,PSYCHIATRIC,0.221745,360774,2018,arcgis,Lehigh
US,PA,luzerne,41.203322,-77.194525,ACUTE,2.529681,318222,2018,arcgis,Luzerne
US,PA,luzerne,41.203322,-77.194525,ICU,0.223115,318222,2019,khn,Luzerne
US,PA,luzerne,41.203322,-77.194525,OTHER,1.052724,318222,2017,arcgis,Luzerne
US,PA,luzerne,41.203322,-77.194525,PSYCHIATRIC,0.336243,318222,2018,arcgis,Luzerne
US,PA,lycoming,41.203322,-77.194525,ACUTE,2.348394,115398,2018,arcgis,Lycoming
US,PA,lycoming,41.203322,-77.194525,ICU,0.277301,115398,2019,khn,Lycoming
US,PA,lycoming,41.203322,-77.194525,PSYCHIATRIC,0.268636,115398,2018,arcgis,Lycoming
US,PA,mckean,41.203322,-77.194525,ACUTE,3.280247,42070,2018,arcgis,Mckean
US,PA,mckean,41.203322,-77.194525,ICU,0.11885,42070,2019,khn,Mckean
US,PA,mercer,41.203322,-77.194525,ACUTE,4.585339,113623,2018,arcgis,Mercer
US,PA,mercer,41.203322,-77.194525,ICU,0.396047,113623,2019,khn,Mercer
US,PA,mifflin,41.203322,-77.194525,ACUTE,2.647895,46452,2018,arcgis,Mifflin
US,PA,mifflin,41.203322,-77.194525,ICU,0.215276,46452,2019,khn,Mifflin
US,PA,monroe,41.203322,-77.194525,ACUTE,1.404612,167306,2018,arcgis,Monroe
US,PA,monroe,41.203322,-77.194525,ICU,0.262991,167306,2019,khn,Monroe
US,PA,montgomery,41.203322,-77.194525,ACUTE,2.932781,818677,2017,arcgis,Montgomery
US,PA,montgomery,41.203322,-77.194525,ICU,0.262619,818677,2019,khn,Montgomery
US,PA,montgomery,41.203322,-77.194525,OTHER,0.481264,818677,2018,arcgis,Montgomery
US,PA,montgomery,41.203322,-77.194525,PSYCHIATRIC,0.958864,818677,2018,arcgis,Montgomery
US,PA,montour,41.203322,-77.194525,ACUTE,22.07409,18302,2018,arcgis,Montour
US,PA,montour,41.203322,-77.194525,ICU,2.294831,18302,2019,khn,Montour
US,PA,montour,41.203322,-77.194525,OTHER,3.933996,18302,2018,arcgis,Montour
US,PA,montour,41.203322,-77.194525,PSYCHIATRIC,9.834991,18302,2018,arcgis,Montour
US,PA,northampton,41.203322,-77.194525,ACUTE,1.202894,300941,2018,arcgis,Northampton
US,PA,northampton,41.203322,-77.194525,ICU,0.212666,300941,2019,khn,Northampton
US,PA,northumberland,41.203322,-77.194525,ACUTE,1.859455,93038,2018,arcgis,Northumberland
US,PA,northumberland,41.203322,-77.194525,ICU,0.06449,93038,2019,khn,Northumberland
US,PA,perry,41.203322,-77.194525,ICU,0,45878,2019,khn,Perry
US,PA,philadelphia,41.203322,-77.194525,ACUTE,3.982399,1569657,2017,arcgis,Philadelphia
US,PA,philadelphia,41.203322,-77.194525,ICU,0.336379,1569657,2019,khn,Philadelphia
US,PA,philadelphia,41.203322,-77.194525,OTHER,0.841585,1569657,2018,arcgis,Philadelphia
US,PA,philadelphia,41.203322,-77.194525,PSYCHIATRIC,0.519222,1569657,2018,arcgis,Philadelphia
US,PA,pike,41.203322,-77.194525,ICU,0,55687,2019,khn,Pike
US,PA,potter,41.203322,-77.194525,ACUTE,3.456356,17070,2018,arcgis,Potter
US,PA,potter,41.203322,-77.194525,ICU,0.234329,17070,2019,khn,Potter
US,PA,schuylkill,41.203322,-77.194525,ACUTE,2.501958,144287,2018,arcgis,Schuylkill
US,PA,schuylkill,41.203322,-77.194525,ICU,0.11089,144287,2019,khn,Schuylkill
US,PA,snyder,41.203322,-77.194525,ICU,0,40570,2019,khn,Snyder
US,PA,somerset,41.203322,-77.194525,ACUTE,2.962218,75619,2018,arcgis,Somerset
US,PA,somerset,41.203322,-77.194525,ICU,0.185139,75619,2019,khn,Somerset
US,PA,sullivan,41.203322,-77.194525,ICU,0,6192,2019,khn,Sullivan
US,PA,susquehanna,41.203322,-77.194525,ACUTE,2.493048,41716,2017,arcgis,Susquehanna
US,PA,susquehanna,41.203322,-77.194525,ICU,0.095886,41716,2019,khn,Susquehanna
US,PA,tioga,41.203322,-77.194525,ACUTE,1.997593,41550,2018,arcgis,Tioga
US,PA,tioga,41.203322,-77.194525,ICU,0.144404,41550,2019,khn,Tioga
US,PA,union,41.203322,-77.194525,ACUTE,2.818714,45056,2018,arcgis,Union
US,PA,union,41.203322,-77.194525,ICU,0.266335,45056,2019,khn,Union
US,PA,venango,41.203322,-77.194525,ACUTE,3.101362,52880,2018,arcgis,Venango
US,PA,venango,41.203322,-77.194525,ICU,0.151286,52880,2019,khn,Venango
US,PA,warren,41.203322,-77.194525,ACUTE,2.205973,40345,2018,arcgis,Warren
US,PA,warren,41.203322,-77.194525,ICU,0.148717,40345,2019,khn,Warren
US,PA,warren,41.203322,-77.194525,PSYCHIATRIC,4.709382,40345,2018,arcgis,Warren
US,PA,washington,41.203322,-77.194525,ACUTE,2.898956,207661,2018,arcgis,Washington
US,PA,washington,41.203322,-77.194525,ICU,0.240777,207661,2019,khn,Washington
US,PA,wayne,41.203322,-77.194525,ACUTE,2.16819,51656,2018,arcgis,Wayne
US,PA,wayne,41.203322,-77.194525,ICU,0.154871,51656,2019,khn,Wayne
US,PA,wayne,41.203322,-77.194525,PSYCHIATRIC,1.742295,51656,2016,arcgis,Wayne
US,PA,westmoreland,41.203322,-77.194525,ACUTE,1.83278,356835,2018,arcgis,Westmoreland
US,PA,westmoreland,41.203322,-77.194525,ICU,0.142923,356835,2019,khn,Westmoreland
US,PA,westmoreland,41.203322,-77.194525,PSYCHIATRIC,1.003265,356835,2016,arcgis,Westmoreland
US,PA,wyoming,41.203322,-77.194525,ACUTE,1.729107,27760,2018,arcgis,Wyoming
US,PA,wyoming,41.203322,-77.194525,ICU,0.216138,27760,2019,khn,Wyoming
US,PA,york,41.203322,-77.194525,ACUTE,2.014852,442216,2018,arcgis,York
US,PA,york,41.203322,-77.194525,ICU,0.13568,442216,2019,khn,York
US,PA,york,41.203322,-77.194525,OTHER,0.20352,442216,2018,arcgis,York
US,RI,bristol,41.580095,-71.477429,ICU,0,49028,2019,khn,Bristol
US,RI,kent,41.580095,-71.477429,ACUTE,2.188864,164012,2018,arcgis,Kent
US,RI,kent,41.580095,-71.477429,ICU,0.091457,164012,2019,khn,Kent
US,RI,newport,41.580095,-71.477429,ACUTE,1.550406,83204,2018,arcgis,Newport
US,RI,newport,41.580095,-71.477429,ICU,0.120187,83204,2019,khn,Newport
US,RI,providence,41.580095,-71.477429,ACUTE,3.530039,633704,2018,arcgis,Providence
US,RI,providence,41.580095,-71.477429,ICU,0.373992,633704,2019,khn,Providence
US,RI,providence,41.580095,-71.477429,OTHER,0.326651,633704,2018,arcgis,Providence
US,RI,providence,41.580095,-71.477429,PSYCHIATRIC,1.306604,633704,2018,arcgis,Providence
US,RI,washington,41.580095,-71.477429,ACUTE,1.783026,126190,2018,arcgis,Washington
US,RI,washington,41.580095,-71.477429,ICU,0.134717,126190,2019,khn,Washington
US,SC,abbeville,33.836081,-81.163725,ACUTE,1.008553,24788,2018,arcgis,Abbeville
US,SC,abbeville,33.836081,-81.163725,ICU,0.242053,24788,2019,khn,Abbeville
US,SC,aiken,33.836081,-81.163725,ACUTE,1.478513,165707,2018,arcgis,Aiken
US,SC,aiken,33.836081,-81.163725,ICU,0.211216,165707,2019,khn,Aiken
US,SC,allendale,33.836081,-81.163725,ACUTE,2.659009,9402,2018,arcgis,Allendale
US,SC,allendale,33.836081,-81.163725,ICU,0,9402,2019,khn,Allendale
US,SC,anderson,33.836081,-81.163725,ACUTE,2.858261,194174,2018,arcgis,Anderson
US,SC,anderson,33.836081,-81.163725,ICU,0.206001,194174,2019,khn,Anderson
US,SC,anderson,33.836081,-81.163725,PSYCHIATRIC,1.030004,194174,2018,arcgis,Anderson
US,SC,bamberg,33.836081,-81.163725,ICU,0,14842,2019,khn,Bamberg
US,SC,barnwell,33.836081,-81.163725,ACUTE,2.432532,21788,2012,arcgis,Barnwell
US,SC,barnwell,33.836081,-81.163725,ICU,0,21788,2019,khn,Barnwell
US,SC,beaufort,33.836081,-81.163725,ACUTE,1.617257,179316,2018,arcgis,Beaufort
US,SC,beaufort,33.836081,-81.163725,ICU,0.133842,179316,2019,khn,Beaufort
US,SC,berkeley,33.836081,-81.163725,ICU,0,204632,2019,khn,Berkeley
US,SC,calhoun,33.836081,-81.163725,ICU,0,14808,2019,khn,Calhoun
US,SC,charleston,33.836081,-81.163725,ACUTE,4.7725,387847,2018,arcgis,Charleston
US,SC,charleston,33.836081,-81.163725,ICU,0.569812,387847,2019,khn,Charleston
US,SC,charleston,33.836081,-81.163725,OTHER,0.523402,387847,2018,arcgis,Charleston
US,SC,charleston,33.836081,-81.163725,PSYCHIATRIC,0.288774,387847,2018,arcgis,Charleston
US,SC,cherokee,33.836081,-81.163725,ACUTE,2.210472,56549,2018,arcgis,Cherokee
US,SC,cherokee,33.836081,-81.163725,ICU,0.212205,56549,2019,khn,Cherokee
US,SC,chester,33.836081,-81.163725,ACUTE,2.528991,32424,2018,arcgis,Chester
US,SC,chester,33.836081,-81.163725,ICU,0.185048,32424,2019,khn,Chester
US,SC,chesterfield,33.836081,-81.163725,ACUTE,1.279077,46127,2018,arcgis,Chesterfield
US,SC,chesterfield,33.836081,-81.163725,ICU,0.130076,46127,2019,khn,Chesterfield
US,SC,clarendon,33.836081,-81.163725,ACUTE,2.605692,34156,2018,arcgis,Clarendon
US,SC,clarendon,33.836081,-81.163725,ICU,0.175665,34156,2019,khn,Clarendon
US,SC,colleton,33.836081,-81.163725,ACUTE,3.485804,37581,2018,arcgis,Colleton
US,SC,colleton,33.836081,-81.163725,ICU,0.212874,37581,2019,khn,Colleton
US,SC,darlington,33.836081,-81.163725,ACUTE,2.782217,67572,2018,arcgis,Darlington
US,SC,darlington,33.836081,-81.163725,ICU,0.177588,67572,2019,khn,Darlington
US,SC,dillon,33.836081,-81.163725,ACUTE,2.5424,31073,2018,arcgis,Dillon
US,SC,dillon,33.836081,-81.163725,ICU,0.193094,31073,2019,khn,Dillon
US,SC,dorchester,33.836081,-81.163725,ACUTE,0.685491,151716,2018,arcgis,Dorchester
US,SC,dorchester,33.836081,-81.163725,ICU,0,151716,2019,khn,Dorchester
US,SC,edgefield,33.836081,-81.163725,ICU,0.939144,26620,2018,arcgis,Edgefield
US,SC,fairfield,33.836081,-81.163725,ICU,1.093231,22868,2018,arcgis,Fairfield
US,SC,florence,33.836081,-81.163725,ACUTE,6.330439,138537,2018,arcgis,Florence
US,SC,florence,33.836081,-81.163725,ICU,0.707392,138537,2019,khn,Florence
US,SC,florence,33.836081,-81.163725,OTHER,1.068307,138537,2018,arcgis,Florence
US,SC,georgetown,33.836081,-81.163725,ACUTE,4.880046,61065,2018,arcgis,Georgetown
US,SC,georgetown,33.836081,-81.163725,ICU,0.16376,61065,2019,khn,Georgetown
US,SC,greenville,33.836081,-81.163725,ACUTE,2.975535,490332,2017,arcgis,Greenville
US,SC,greenville,33.836081,-81.163725,ICU,0.279403,490332,2019,khn,Greenville
US,SC,greenville,33.836081,-81.163725,OTHER,0.259008,490332,2018,arcgis,Greenville
US,SC,greenville,33.836081,-81.163725,PSYCHIATRIC,0.354862,490332,2018,arcgis,Greenville
US,SC,greenwood,33.836081,-81.163725,ACUTE,5.058516,69981,2018,arcgis,Greenwood
US,SC,greenwood,33.836081,-81.163725,ICU,0.428688,69981,2019,khn,Greenwood
US,SC,greenwood,33.836081,-81.163725,OTHER,0.657321,69981,2018,arcgis,Greenwood
US,SC,hampton,33.836081,-81.163725,ACUTE,1.594737,20066,2018,arcgis,Hampton
US,SC,hampton,33.836081,-81.163725,ICU,0.299013,20066,2019,khn,Hampton
US,SC,horry,33.836081,-81.163725,ACUTE,2.147099,310186,2018,arcgis,Horry
US,SC,horry,33.836081,-81.163725,ICU,0.322387,310186,2019,khn,Horry
US,SC,horry,33.836081,-81.163725,PSYCHIATRIC,0.280477,310186,2018,arcgis,Horry
US,SC,jasper,33.836081,-81.163725,ACUTE,1.492809,27465,2018,arcgis,Jasper
US,SC,jasper,33.836081,-81.163725,ICU,0.14564,27465,2019,khn,Jasper
US,SC,kershaw,33.836081,-81.163725,ACUTE,1.898516,63734,2018,arcgis,Kershaw
US,SC,kershaw,33.836081,-81.163725,ICU,0.156902,63734,2019,khn,Kershaw
US,SC,lancaster,33.836081,-81.163725,ACUTE,2.438066,86544,2018,arcgis,Lancaster
US,SC,lancaster,33.836081,-81.163725,ICU,0.231096,86544,2019,khn,Lancaster
US,SC,lancaster,33.836081,-81.163725,PSYCHIATRIC,0.485302,86544,2018,arcgis,Lancaster
US,SC,laurens,33.836081,-81.163725,ACUTE,1.14272,66508,2018,arcgis,Laurens
US,SC,laurens,33.836081,-81.163725,ICU,0.120286,66508,2019,khn,Laurens
US,SC,lee,33.836081,-81.163725,ACUTE,1.117506,17897,2018,arcgis,Lee
US,SC,lee,33.836081,-81.163725,ICU,0,17897,2019,khn,Lee
US,SC,lexington,33.836081,-81.163725,ACUTE,1.624863,281870,2018,arcgis,Lexington
US,SC,lexington,33.836081,-81.163725,ICU,0.195125,281870,2019,khn,Lexington
US,SC,lexington,33.836081,-81.163725,PSYCHIATRIC,0.347678,281870,2018,arcgis,Lexington
US,SC,marion,33.836081,-81.163725,ACUTE,3.903668,31765,2018,arcgis,Marion
US,SC,marion,33.836081,-81.163725,ICU,0.314812,31765,2019,khn,Marion
US,SC,marlboro,33.836081,-81.163725,ACUTE,3.41756,27505,2012,arcgis,Marlboro
US,SC,marlboro,33.836081,-81.163725,ICU,0,27505,2019,khn,Marlboro
US,SC,mccormick,33.836081,-81.163725,ICU,0,9694,2019,khn,Mccormick
US,SC,newberry,33.836081,-81.163725,ACUTE,2.373793,37914,2018,arcgis,Newberry
US,SC,newberry,33.836081,-81.163725,ICU,0.184628,37914,2019,khn,Newberry
US,SC,oconee,33.836081,-81.163725,ACUTE,2.225851,75926,2018,arcgis,Oconee
US,SC,oconee,33.836081,-81.163725,ICU,0.158049,75926,2019,khn,Oconee
US,SC,orangeburg,33.836081,-81.163725,ACUTE,3.2093,89116,2018,arcgis,Orangeburg
US,SC,orangeburg,33.836081,-81.163725,ICU,0.224427,89116,2019,khn,Orangeburg
US,SC,orangeburg,33.836081,-81.163725,PSYCHIATRIC,0.16832,89116,2018,arcgis,Orangeburg
US,SC,pickens,33.836081,-81.163725,ACUTE,1.350361,121449,2018,arcgis,Pickens
US,SC,pickens,33.836081,-81.163725,ICU,0.123509,121449,2019,khn,Pickens
US,SC,richland,33.836081,-81.163725,ACUTE,4.443413,404869,2018,arcgis,Richland
US,SC,richland,33.836081,-81.163725,ICU,0.521156,404869,2019,khn,Richland
US,SC,richland,33.836081,-81.163725,OTHER,0.323561,404869,2018,arcgis,Richland
US,SC,richland,33.836081,-81.163725,PSYCHIATRIC,1.617807,404869,2018,arcgis,Richland
US,SC,saluda,33.836081,-81.163725,ICU,0,20228,2019,khn,Saluda
US,SC,spartanburg,33.836081,-81.163725,ACUTE,2.707133,297732,2018,arcgis,Spartanburg
US,SC,spartanburg,33.836081,-81.163725,ICU,0.13099,297732,2019,khn,Spartanburg
US,SC,spartanburg,33.836081,-81.163725,OTHER,0.460145,297732,2018,arcgis,Spartanburg
US,SC,sumter,33.836081,-81.163725,ACUTE,2.635525,107379,2018,arcgis,Sumter
US,SC,sumter,33.836081,-81.163725,ICU,0.158318,107379,2019,khn,Sumter
US,SC,union,33.836081,-81.163725,ACUTE,5.149071,27772,2018,arcgis,Union
US,SC,union,33.836081,-81.163725,ICU,0.216045,27772,2019,khn,Union
US,SC,williamsburg,33.836081,-81.163725,ACUTE,0.77505,32256,2018,arcgis,Williamsburg
US,SC,williamsburg,33.836081,-81.163725,ICU,0.124008,32256,2019,khn,Williamsburg
US,SC,york,33.836081,-81.163725,ACUTE,1.144383,251664,2018,arcgis,York
US,SC,york,33.836081,-81.163725,ICU,0.095365,251664,2019,khn,York
US,SC,york,33.836081,-81.163725,OTHER,0.182783,251664,2018,arcgis,York
US,SD,aurora,43.969515,-99.901813,ICU,0,2739,2019,khn,Aurora
US,SD,beadle,43.969515,-99.901813,ICU,1.376425,18163,2018,arcgis,Beadle
US,SD,bennett,43.969515,-99.901813,ICU,4.069767,3440,2018,arcgis,Bennett
US,SD,bon homme,43.969515,-99.901813,ICU,7.171543,6972,2018,arcgis,Bon Homme
US,SD,brookings,43.969515,-99.901813,ACUTE,1.454135,33697,2018,arcgis,Brookings
US,SD,brookings,43.969515,-99.901813,ICU,0,33697,2019,khn,Brookings
US,SD,brown,43.969515,-99.901813,ACUTE,4.451691,38637,2016,arcgis,Brown
US,SD,brown,43.969515,-99.901813,ICU,0.258819,38637,2019,khn,Brown
US,SD,brule,43.969515,-99.901813,ICU,4.734848,5280,2018,arcgis,Brule
US,SD,buffalo,43.969515,-99.901813,ICU,0,2048,2019,khn,Buffalo
US,SD,butte,43.969515,-99.901813,ICU,0,10194,2019,khn,Butte
US,SD,campbell,43.969515,-99.901813,ICU,0,1443,2019,khn,Campbell
US,SD,charles mix,43.969515,-99.901813,ICU,3.970383,9319,2018,arcgis,Charles Mix
US,SD,clark,43.969515,-99.901813,ICU,0,3642,2019,khn,Clark
US,SD,clay,43.969515,-99.901813,ICU,1.797656,13907,2018,arcgis,Clay
US,SD,codington,43.969515,-99.901813,ACUTE,2.896685,27963,2018,arcgis,Codington
US,SD,codington,43.969515,-99.901813,ICU,0.286092,27963,2019,khn,Codington
US,SD,corson,43.969515,-99.901813,ACUTE,2.872875,4177,2018,arcgis,Corson
US,SD,corson,43.969515,-99.901813,ICU,0,4177,2019,khn,Corson
US,SD,custer,43.969515,-99.901813,ICU,1.291231,8519,2018,arcgis,Custer
US,SD,davison,43.969515,-99.901813,ACUTE,3.39189,19753,2018,arcgis,Davison
US,SD,davison,43.969515,-99.901813,ICU,0.405002,19753,2019,khn,Davison
US,SD,day,43.969515,-99.901813,ICU,4.525706,5524,2018,arcgis,Day
US,SD,deuel,43.969515,-99.901813,ICU,2.335357,4282,2018,arcgis,Deuel
US,SD,dewey,43.969515,-99.901813,ICU,1.926782,5709,2012,arcgis,Dewey
US,SD,douglas,43.969515,-99.901813,ICU,3.741497,2940,2018,arcgis,Douglas
US,SD,edmunds,43.969515,-99.901813,ICU,3.021909,3971,2018,arcgis,Edmunds
US,SD,fall river,43.969515,-99.901813,ACUTE,3.685685,6783,2012,arcgis,Fall River
US,SD,fall river,43.969515,-99.901813,ICU,3.685685,6783,2018,arcgis,Fall River
US,SD,faulk,43.969515,-99.901813,ICU,5.156854,2327,2018,arcgis,Faulk
US,SD,grant,43.969515,-99.901813,ICU,3.504837,7133,2018,arcgis,Grant
US,SD,gregory,43.969515,-99.901813,ICU,9.741031,4209,2018,arcgis,Gregory
US,SD,haakon,43.969515,-99.901813,ICU,8.637236,2084,2018,arcgis,Haakon
US,SD,hamlin,43.969515,-99.901813,ICU,0,5911,2019,khn,Hamlin
US,SD,hand,43.969515,-99.901813,ICU,3.330306,3303,2018,arcgis,Hand
US,SD,hanson,43.969515,-99.901813,ICU,0,3404,2019,khn,Hanson
US,SD,harding,43.969515,-99.901813,ICU,0,1281,2019,khn,Harding
US,SD,hughes,43.969515,-99.901813,ACUTE,2.845436,17572,2018,arcgis,Hughes
US,SD,hughes,43.969515,-99.901813,ICU,0.341452,17572,2019,khn,Hughes
US,SD,hutchinson,43.969515,-99.901813,ICU,6.870963,7277,2018,arcgis,Hutchinson
US,SD,hyde,43.969515,-99.901813,ICU,0,1373,2019,khn,Hyde
US,SD,jackson,43.969515,-99.901813,ICU,0,3275,2019,khn,Jackson
US,SD,jerauld,43.969515,-99.901813,ICU,7.866273,2034,2018,arcgis,Jerauld
US,SD,jones,43.969515,-99.901813,ICU,0,740,2019,khn,Jones
US,SD,kingsbury,43.969515,-99.901813,ICU,1.2,5000,2018,arcgis,Kingsbury
US,SD,lake,43.969515,-99.901813,ACUTE,2.024291,12350,2012,arcgis,Lake
US,SD,lake,43.969515,-99.901813,ICU,1.781377,12350,2018,arcgis,Lake
US,SD,lawrence,43.969515,-99.901813,ACUTE,1.918619,25018,2018,arcgis,Lawrence
US,SD,lawrence,43.969515,-99.901813,ICU,0.719482,25018,2018,arcgis,Lawrence
US,SD,lincoln,43.969515,-99.901813,ICU,0.206973,53147,2018,arcgis,Lincoln
US,SD,lincoln,43.969515,-99.901813,OTHER,0.997234,53147,2018,arcgis,Lincoln
US,SD,lincoln,43.969515,-99.901813,PSYCHIATRIC,1.01605,53147,2018,arcgis,Lincoln
US,SD,lyman,43.969515,-99.901813,ICU,0,3882,2019,khn,Lyman
US,SD,marshall,43.969515,-99.901813,ICU,4.202564,4759,2018,arcgis,Marshall
US,SD,mccook,43.969515,-99.901813,ICU,0,5515,2019,khn,Mccook
US,SD,mcpherson,43.969515,-99.901813,ICU,2.535926,2366,2018,arcgis,Mcpherson
US,SD,meade,43.969515,-99.901813,ICU,0.923668,27066,2018,arcgis,Meade
US,SD,mellette,43.969515,-99.901813,ICU,0,2062,2019,khn,Mellette
US,SD,miner,43.969515,-99.901813,ICU,0,2255,2019,khn,Miner
US,SD,minnehaha,43.969515,-99.901813,ACUTE,5.76609,183660,2018,arcgis,Minnehaha
US,SD,minnehaha,43.969515,-99.901813,ICU,0.294022,183660,2019,khn,Minnehaha
US,SD,minnehaha,43.969515,-99.901813,OTHER,0.500926,183660,2016,arcgis,Minnehaha
US,SD,moody,43.969515,-99.901813,ICU,2.770936,6496,2018,arcgis,Moody
US,SD,oglala lakota,43.969515,-99.901813,ICU,0,14291,2019,khn,Oglala Lakota
US,SD,pennington,43.969515,-99.901813,ACUTE,4.097072,108126,2018,arcgis,Pennington
US,SD,pennington,43.969515,-99.901813,ICU,0.351442,108126,2019,khn,Pennington
US,SD,pennington,43.969515,-99.901813,OTHER,0.527163,108126,2018,arcgis,Pennington
US,SD,perkins,43.969515,-99.901813,ICU,0,2964,2019,khn,Perkins
US,SD,potter,43.969515,-99.901813,ACUTE,11.216566,2318,2012,arcgis,Potter
US,SD,potter,43.969515,-99.901813,ICU,4.314064,2318,2018,arcgis,Potter
US,SD,roberts,43.969515,-99.901813,ICU,2.439024,10250,2018,arcgis,Roberts
US,SD,sanborn,43.969515,-99.901813,ICU,0,2366,2019,khn,Sanborn
US,SD,spink,43.969515,-99.901813,ICU,3.859216,6478,2018,arcgis,Spink
US,SD,stanley,43.969515,-99.901813,ICU,0,2994,2019,khn,Stanley
US,SD,sully,43.969515,-99.901813,ICU,0,1390,2019,khn,Sully
US,SD,todd,43.969515,-99.901813,ICU,3.494409,10016,2018,arcgis,Todd
US,SD,tripp,43.969515,-99.901813,ICU,4.562044,5480,2018,arcgis,Tripp
US,SD,turner,43.969515,-99.901813,ICU,1.455957,8242,2018,arcgis,Turner
US,SD,union,43.969515,-99.901813,ICU,0,14929,2019,khn,Union
US,SD,union,43.969515,-99.901813,OTHER,2.545381,14929,2018,arcgis,Union
US,SD,walworth,43.969515,-99.901813,ICU,4.543802,5502,2018,arcgis,Walworth
US,SD,yankton,43.969515,-99.901813,ACUTE,4.368932,22660,2018,arcgis,Yankton
US,SD,yankton,43.969515,-99.901813,ICU,0.441306,22660,2019,khn,Yankton
US,SD,yankton,43.969515,-99.901813,OTHER,0.441306,22660,2018,arcgis,Yankton
US,SD,yankton,43.969515,-99.901813,PSYCHIATRIC,5.869373,22660,2018,arcgis,Yankton
US,SD,ziebach,43.969515,-99.901813,ICU,0,2837,2019,khn,Ziebach
US,TN,anderson,35.517491,-86.580447,ACUTE,3.984749,75538,2018,arcgis,Anderson
US,TN,anderson,35.517491,-86.580447,ICU,0.330959,75538,2019,khn,Anderson
US,TN,bedford,35.517491,-86.580447,ACUTE,5.058266,46854,2015,arcgis,Bedford
US,TN,bedford,35.517491,-86.580447,ICU,0.170743,46854,2019,khn,Bedford
US,TN,benton,35.517491,-86.580447,ACUTE,1.547604,16154,2018,arcgis,Benton
US,TN,benton,35.517491,-86.580447,ICU,0,16154,2019,khn,Benton
US,TN,bledsoe,35.517491,-86.580447,ACUTE,1.734545,14413,2018,arcgis,Bledsoe
US,TN,bledsoe,35.517491,-86.580447,ICU,0,14413,2019,khn,Bledsoe
US,TN,blount,35.517491,-86.580447,ACUTE,2.485547,127135,2018,arcgis,Blount
US,TN,blount,35.517491,-86.580447,ICU,0.12585,127135,2019,khn,Blount
US,TN,blount,35.517491,-86.580447,PSYCHIATRIC,1.219176,127135,2018,arcgis,Blount
US,TN,bradley,35.517491,-86.580447,ACUTE,3.356935,103666,2018,arcgis,Bradley
US,TN,bradley,35.517491,-86.580447,ICU,0.260452,103666,2019,khn,Bradley
US,TN,campbell,35.517491,-86.580447,ACUTE,3.013258,39824,2018,arcgis,Campbell
